"model","reference_date","horizon","target_end_date","target_group","output_type","output_type_id","value"
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.25",200
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.3",209
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.35",217
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.4",225
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.45",233
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.5",242
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.55",251
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.6",259
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.65",267
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.7",277
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.75",288
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.8",301
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.85",316
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.9",333
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.95",364
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.975",392
"Regular Baseline","2026-06-20",-1,"2026-06-13","Overall","quantile","0.99",421
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.01",96
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.025",115
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.05",133
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.1",155
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.15",170
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.2",182
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.25",193
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.3",203
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.35",213
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.4",223
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.45",232
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.5",242
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.55",251
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.6",261
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.65",271
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.7",282
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.75",294
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.8",307
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.85",324
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.9",346
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.95",380
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.975",411
"Regular Baseline","2026-06-20",0,"2026-06-20","Overall","quantile","0.99",448
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.01",87
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.025",107
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.05",125
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.1",148
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.15",163
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.2",177
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.25",189
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.3",200
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.35",211
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.4",221
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.45",231
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.5",242
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.55",253
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.6",263
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.65",274
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.7",287
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.75",301
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.8",316
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.85",334
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.9",357
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.95",393
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.975",428
"Regular Baseline","2026-06-20",1,"2026-06-27","Overall","quantile","0.99",473
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.01",77
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.025",99
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.05",118
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.1",141
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.15",159
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.2",173
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.25",186
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.3",197
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.35",209
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.4",220
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.45",231
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.5",242
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.55",253
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.6",265
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.65",278
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.7",291
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.75",306
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.8",322
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.85",341
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.9",366
"Regular Baseline","2026-06-20",2,"2026-07-04","Overall","quantile","0.95",409
